Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.106-34.144.254.29-60754-443-6,192.168.0.106,60754,34.144.254.29,443,6,05/11/2025 11:17:40 PM,4354,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.34772622875516,4354.0,0.0,4354.0,4354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,229.67386311437758,229.67386311437758,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,252,1046,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-34.144.254.29-48203-443-6,192.168.0.106,48203,34.144.254.29,443,6,05/11/2025 11:17:37 PM,22929715,2,2,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.0,0.0,0.0,0.0,0.0436115320229667,0.1744461280918668,7643238.333333334,1.3228530826106288E7,2.291823E7,5674.0,2.2923904E7,2.2923904E7,0.0,2.2923904E7,2.2923904E7,2.2924041E7,2.2924041E7,0.0,2.2924041E7,2.2924041E7,0,0,0,0,40,52,0.0872230640459334,0.0872230640459334,0.0,1.0,0.4,0.5477225575051661,0.3,2,0,0,0,4,0,0,0,1.0,0.5,0.5,0.0,0,0,0,0,0,0,2,1,2,0,252,1046,0,20,5674.0,0.0,5674.0,5674.0,2.291823E7,0.0,2.291823E7,2.291823E7,NeedManualLabel
192.168.0.106-20.42.73.31-36901-443-6,192.168.0.106,36901,20.42.73.31,443,6,05/11/2025 11:18:18 PM,36892396,1,2,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.027105856719091926,0.08131757015727578,1.8446198E7,2.5923138467489965E7,3.6776625E7,115771.0,0,0,0,0,0,3.6776625E7,3.6776625E7,0.0,3.6776625E7,3.6776625E7,0,0,0,0,20,52,0.027105856719091926,0.05421171343818385,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,1,0,3,0,0,0,2.0,0.6666666666666666,1.0,0.0,0,0,0,0,0,0,1,1,2,0,252,0,0,20,115771.0,0.0,115771.0,115771.0,3.6776625E7,0.0,3.6776625E7,3.6776625E7,NeedManualLabel
192.168.0.106-34.144.254.29-17283-443-6,192.168.0.106,17283,34.144.254.29,443,6,05/11/2025 11:18:00 PM,60983457,6,7,65.0,830.0,64.0,0.0,10.833333333333334,26.04931221100985,618.0,0.0,118.57142857142858,233.97069413558125,14.676111260796514,0.21317256579927896,5081954.75,1.3364070197082236E7,4.4966507E7,0.0,6.0978457E7,1.21956914E7,1.9563865547925856E7,4.4966507E7,5590.0,6.0978095E7,1.0163015833333334E7,1.8217022249724407E7,4.5015035E7,0.0,0,0,0,0,132,164,0.09838733806120568,0.11478522773807329,0.0,618.0,63.92857142857142,169.55800654176608,28749.917582417584,2,2,0,3,12,0,0,0,1.0,68.84615384615384,10.833333333333334,118.57142857142857,0,0,0,0,0,0,3,32,3,415,65535,1046,2,20,60765.0,79024.83965184618,116644.0,4886.0,3.04284635E7,2.055989828807002E7,4.4966507E7,1.589042E7,NeedManualLabel
192.168.0.106-34.144.254.29-29017-443-6,192.168.0.106,29017,34.144.254.29,443,6,05/11/2025 11:19:01 PM,4551207,5,6,64.0,830.0,64.0,0.0,12.8,28.621670111997307,618.0,0.0,138.33333333333334,249.8204688704804,196.43140819567205,2.4169412641525643,455120.7,1393912.6182912495,4421839.0,115.0,4546436.0,1136609.0,2190302.6578285173,4421839.0,5655.0,4545667.0,909133.4,1994576.6379986005,4476932.0,462.0,0,0,0,0,112,132,1.098609665523893,1.3183315986286714,0.0,618.0,74.5,181.9992507477085,33123.72727272727,2,2,0,3,10,0,0,0,1.0,81.27272727272727,12.8,138.33333333333334,0,0,0,0,0,0,5,64,6,830,65535,1046,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-52.182.143.213-6528-443-6,192.168.0.106,6528,52.182.143.213,443,6,05/11/2025 11:19:07 PM,9104443,10,8,1068.0,6910.0,526.0,0.0,106.80000000000001,206.1438548414405,4356.0,0.0,863.7500000000001,1494.278492880666,876.2754624308154,1.9770566963843916,535555.4705882353,2014006.92438653,8345959.0,0.0,9104443.0,1011604.7777777778,2751653.6989935604,8345959.0,252.0,606340.0,86620.0,101547.53275683265,213311.0,0.0,0,0,0,0,212,172,1.0983648313246621,0.8786918650597296,0.0,4356.0,419.8947368421053,1020.4898004137709,1041399.4327485381,0,2,1,6,17,0,0,0,0.0,443.22222222222223,106.8,863.75,0,0,0,7978,8,13401,10,1068,8,6910,65535,16386,3,20,758484.0,0.0,758484.0,758484.0,8345959.0,0.0,8345959.0,8345959.0,NeedManualLabel
192.168.0.103-239.255.255.250-0-0-0,192.168.0.103,0,239.255.255.250,0,0,05/11/2025 11:17:37 PM,117557348,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.4253243276634651,2399129.5510204076,901564.8734770851,5016776.0,207113.0,1.17557348E8,2399129.5510204076,901564.8734770851,5016776.0,207113.0,0,0,0,0,0,0,0,0,0,0,0,0.4253243276634651,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.00057915E7,2.8238918125623375E7,4.9973722E7,1.0037861E7,5016180.5,842.1641763931781,5016776.0,5015585.0,NeedManualLabel
192.168.0.100-239.255.255.250-0-0-0,192.168.0.100,0,239.255.255.250,0,0,05/11/2025 11:17:38 PM,117865409,53,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.44966543152622496,2266642.4807692314,629745.9326218972,2569373.0,204005.0,1.17865409E8,2266642.4807692314,629745.9326218972,2569373.0,204005.0,0,0,0,0,0,0,0,0,0,0,0,0.44966543152622496,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,05/11/2025 11:17:37 PM,113460079,559,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.926843035249429,203333.4749103943,1208699.0619311735,2.0477633E7,0.0,1.13460079E8,203333.4749103943,1208699.0619311735,2.0477633E7,0.0,0,0,0,0,0,0,0,0,0,0,0,4.926843035249429,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,2.7453315E7,1.0585645901230969E7,3.4938497E7,1.9968133E7,1.9547355E7,1315611.764377318,2.0477633E7,1.8617077E7,NeedManualLabel
134.221.96.0-0.0.0.36-0-0-0,134.221.96.0,0,0.0.0.36,0,0,05/11/2025 11:17:38 PM,107058879,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.11208785401162288,9732625.363636363,9105293.232619775,2.3696097E7,74268.0,1.07058879E8,9732625.363636363,9105293.232619775,2.3696097E7,74268.0,0,0,0,0,0,0,0,0,0,0,0,0.11208785401162288,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4121180.0,0.0,4121180.0,4121180.0,1.4705385571428573E7,7646826.774595849,2.3696097E7,6310424.0,NeedManualLabel
134.221.96.0-0.0.0.29-0-0-0,134.221.96.0,0,0.0.0.29,0,0,05/11/2025 11:17:38 PM,107805790,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.1947947322680906,5390289.5,6302185.767058221,1.7056872E7,0.0,1.0780579E8,5390289.5,6302185.767058221,1.7056872E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.1947947322680906,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2341649.25,1478679.9554285742,4014547.0,455266.0,1.2075236625E7,4618150.788112425,1.7056872E7,5318685.0,NeedManualLabel
192.168.0.110-255.255.255.255-56765-8899-17,192.168.0.110,56765,255.255.255.255,8899,17,05/11/2025 11:17:38 PM,119399826,60,0,60.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0.5025132951198773,0.5025132951198773,2023725.8644067796,45144.396075053395,2095273.0,1924951.0,1.19399826E8,2023725.8644067796,45144.396075053395,2095273.0,1924951.0,0,0,0,0,0,0,0,0,0,480,0,0.5025132951198773,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1.0166666666666666,1.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,59,8,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.0-0.0.0.30-0-0-0,134.221.96.0,0,0.0.0.30,0,0,05/11/2025 11:17:38 PM,119980137,51,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.42507035977130114,2399602.74,3526511.1850290005,1.4018692E7,0.0,1.19980137E8,2399602.74,3526511.1850290005,1.4018692E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.42507035977130114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3231072.4444444445,4151957.633024364,1.1045333E7,44882.0,8263680.454545453,3034054.1124671577,1.4018692E7,5034428.0,NeedManualLabel
134.221.96.0-0.0.4.214-0-0-0,134.221.96.0,0,0.0.4.214,0,0,05/11/2025 11:17:39 PM,119400016,879,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7.3618080587191885,135990.90660592247,981899.7888353769,1.2949602E7,0.0,1.19400016E8,135990.90660592247,981899.7888353769,1.2949602E7,0.0,0,0,0,0,0,0,0,0,0,0,0,7.3618080587191885,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,3277531.0000000005,3228421.9377250276,1.009326E7,50032.0,8624810.2,2587052.565610602,1.2949602E7,5030316.0,NeedManualLabel
134.221.96.0-0.0.0.32-0-0-0,134.221.96.0,0,0.0.0.32,0,0,05/11/2025 11:17:39 PM,119665475,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.7437399968537292,1359834.9431818184,2005860.6494483983,8434170.0,0.0,1.19665475E8,1359834.9431818184,2005860.6494483983,8434170.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.7437399968537292,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9663905.714285715,9441712.133220572,2.9984742E7,1277721.0,6854103.428571429,1397962.473492983,8434170.0,5125844.0,NeedManualLabel
134.221.96.0-0.0.0.168-0-0-0,134.221.96.0,0,0.0.0.168,0,0,05/11/2025 11:17:38 PM,82244509,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.06079433217845583,2.056112725E7,357775.55294287915,2.0895815E7,2.006775E7,8.2244509E7,2.056112725E7,357775.55294287915,2.0895815E7,2.006775E7,0,0,0,0,0,0,0,0,0,0,0,0.06079433217845583,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.056112725E7,357775.55294287915,2.0895815E7,2.006775E7,NeedManualLabel
134.221.96.0-0.0.0.33-0-0-0,134.221.96.0,0,0.0.0.33,0,0,05/11/2025 11:17:39 PM,107975185,77,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.7131268170552336,1420726.1184210523,2860484.5764008593,1.4527103E7,0.0,1.07975185E8,1420726.1184210523,2860484.5764008593,1.4527103E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.7131268170552336,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8639622.8,2115690.3318431787,1.0911251E7,5997656.0,9912573.166666666,3127838.533650573,1.4527103E7,6068442.0,NeedManualLabel
134.221.96.14-102.105.0.20-0-0-0,134.221.96.14,0,102.105.0.20,0,0,05/11/2025 11:17:41 PM,99769966,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.18041501587762393,5868821.529411765,7581345.918608533,1.8586149E7,0.0,9.9769966E7,5868821.529411765,7581345.918608533,1.8586149E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.18041501587762393,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,845835.0,1014341.8491849777,1563083.0,128587.0,1.4011185142857144E7,4634788.139189119,1.8586149E7,5771500.0,NeedManualLabel
134.221.96.0-0.0.0.35-0-0-0,134.221.96.0,0,0.0.0.35,0,0,05/11/2025 11:17:39 PM,110204127,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.09981477372439963,1.1020412700000001E7,2.426697842743869E7,7.9392865E7,7167.0,1.10204127E8,1.1020412700000001E7,2.426697842743869E7,7.9392865E7,7167.0,0,0,0,0,0,0,0,0,0,0,0,0.09981477372439963,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6106076.5,3101539.340804901,8299196.0,3912957.0,3.2663991333333336E7,4.0516684322122045E7,7.9392865E7,7321934.0,NeedManualLabel
134.221.96.0-0.0.0.48-0-0-0,134.221.96.0,0,0.0.0.48,0,0,05/11/2025 11:17:39 PM,119351155,77,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.645155046886643,1570409.9342105265,3040882.6834291536,1.2949329E7,0.0,1.19351155E8,1570409.9342105265,3040882.6834291536,1.2949329E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.645155046886643,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3592809.555555555,3197548.9001299925,1.0033506E7,275.0,8668785.3,2578294.791202384,1.2949329E7,5080766.0,NeedManualLabel
134.221.96.0-0.0.1.60-0-0-0,134.221.96.0,0,0.0.1.60,0,0,05/11/2025 11:17:40 PM,87667598,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.03422016877889138,4.3833799E7,6.166530594831969E7,8.7437755E7,229843.0,8.7667598E7,4.3833799E7,6.166530594831969E7,8.7437755E7,229843.0,0,0,0,0,0,0,0,0,0,0,0,0.03422016877889138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,229843.0,0.0,229843.0,229843.0,8.7437755E7,0.0,8.7437755E7,8.7437755E7,NeedManualLabel
134.221.96.0-0.0.3.162-0-0-0,134.221.96.0,0,0.0.3.162,0,0,05/11/2025 11:17:40 PM,87667598,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.02281344585259425,8.7667598E7,0.0,8.7667598E7,8.7667598E7,8.7667598E7,8.7667598E7,0.0,8.7667598E7,8.7667598E7,0,0,0,0,0,0,0,0,0,0,0,0.02281344585259425,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8.7667598E7,0.0,8.7667598E7,8.7667598E7,NeedManualLabel
134.221.96.0-0.0.0.31-0-0-0,134.221.96.0,0,0.0.0.31,0,0,05/11/2025 11:17:39 PM,119333918,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.4022326661561552,2539019.531914894,3839670.4307322074,1.3326626E7,0.0,1.19333918E8,2539019.531914894,3839670.4307322074,1.3326626E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.4022326661561552,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6401128.2,6732570.481942035,1.5621287E7,75828.0,9703100.333333334,2512422.584613454,1.3326626E7,5929065.0,NeedManualLabel
134.221.96.0-0.0.0.128-0-0-0,134.221.96.0,0,0.0.0.128,0,0,05/11/2025 11:17:39 PM,119333225,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.4106148979045861,2486108.8541666665,3541528.3318058746,1.2955532E7,1269.0,1.19333225E8,2486108.8541666665,3541528.3318058746,1.2955532E7,1269.0,0,0,0,0,0,0,0,0,0,0,0,0.4106148979045861,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4033623.5000000005,3104256.9489799007,1.0021232E7,332323.0,8673911.200000001,2578223.136775222,1.2955532E7,5082097.0,NeedManualLabel
134.221.96.0-0.0.4.210-0-0-0,134.221.96.0,0,0.0.4.210,0,0,05/11/2025 11:17:40 PM,119057078,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.2855773093977663,3607790.242424242,8163900.061059706,3.1029977E7,431.0,1.19057078E8,3607790.242424242,8163900.061059706,3.1029977E7,431.0,0,0,0,0,0,0,0,0,0,0,0,0.2855773093977663,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1375957.25,1426793.454362234,3113275.0,5285.0,1.6221892714285715E7,1.090488245026118E7,3.1029977E7,5182298.0,NeedManualLabel
134.221.96.0-0.0.0.230-0-0-0,134.221.96.0,0,0.0.0.230,0,0,05/11/2025 11:17:40 PM,104282867,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.01917860582026384,1.04282867E8,0.0,1.04282867E8,1.04282867E8,1.04282867E8,1.04282867E8,0.0,1.04282867E8,1.04282867E8,0,0,0,0,0,0,0,0,0,0,0,0.01917860582026384,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.04282867E8,0.0,1.04282867E8,1.04282867E8,NeedManualLabel
134.221.96.0-0.0.0.43-0-0-0,134.221.96.0,0,0.0.0.43,0,0,05/11/2025 11:17:41 PM,1862,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1611.170784103115,931.0,32.526911934581186,954.0,908.0,1862.0,931.0,32.526911934581186,954.0,908.0,0,0,0,0,0,0,0,0,0,0,0,1611.170784103115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-34.144.254.29-29862-443-6,192.168.0.106,29862,34.144.254.29,443,6,05/11/2025 11:17:44 PM,76990512,7,10,776.0,4256.0,387.0,0.0,110.85714285714283,188.64201420629905,1412.0,0.0,425.6,578.8853657389058,65.35870290094967,0.22080642871942455,4811907.0,1.1971373975123918E7,4.495949E7,0.0,7.6990512E7,1.2831752E7,1.7507602210108053E7,4.495949E7,49094.0,7.698555E7,8553950.000000002,1.5275986972042821E7,4.5013116E7,0.0,0,0,0,0,140,224,0.09092029417858659,0.12988613454083797,0.0,1412.0,279.61111111111114,467.7597597169486,218799.19281045752,0,0,0,8,17,0,0,0,1.0,296.05882352941177,110.85714285714286,425.6,0,0,0,2515,4,12947,2,258,3,1418,255,743,3,20,85361.33333333334,139697.47535418574,246670.0,4565.0,2.5514476666666668E7,1.6839877911527663E7,4.495949E7,1.5783002E7,NeedManualLabel
134.221.96.0-0.0.0.126-0-0-0,134.221.96.0,0,0.0.0.126,0,0,05/11/2025 11:17:46 PM,106456197,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.09393534882708612,1.1828466333333334E7,6826001.293501617,2.0866906E7,4627582.0,1.06456197E8,1.1828466333333334E7,6826001.293501617,2.0866906E7,4627582.0,0,0,0,0,0,0,0,0,0,0,0,0.09393534882708612,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4673567.0,49615.33255960298,4726152.0,4627582.0,1.5405916E7,5336343.238455225,2.0866906E7,5910281.0,NeedManualLabel
134.221.96.0-0.0.0.88-0-0-0,134.221.96.0,0,0.0.0.88,0,0,05/11/2025 11:17:42 PM,119422148,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.058615592812817266,1.9903691333333332E7,1.2179108967864648E7,4.0874588E7,4375226.0,1.19422148E8,1.9903691333333332E7,1.2179108967864648E7,4.0874588E7,4375226.0,0,0,0,0,0,0,0,0,0,0,0,0.058615592812817266,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4375226.0,0.0,4375226.0,4375226.0,2.30093844E7,1.063359762175252E7,4.0874588E7,1.2233992E7,NeedManualLabel
134.221.96.0-0.0.1.52-0-0-0,134.221.96.0,0,0.0.1.52,0,0,05/11/2025 11:17:43 PM,115838526,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.043163532657520175,2.89596315E7,3.2408106659090042E7,7.4943998E7,5128345.0,1.15838526E8,2.89596315E7,3.2408106659090042E7,7.4943998E7,5128345.0,0,0,0,0,0,0,0,0,0,0,0,0.043163532657520175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.89596315E7,3.2408106659090042E7,7.4943998E7,5128345.0,NeedManualLabel
134.221.96.0-0.0.3.170-0-0-0,134.221.96.0,0,0.0.3.170,0,0,05/11/2025 11:17:43 PM,115838526,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.043163532657520175,2.89596315E7,3.240732466462615E7,7.4942363E7,5128345.0,1.15838526E8,2.89596315E7,3.240732466462615E7,7.4942363E7,5128345.0,0,0,0,0,0,0,0,0,0,0,0,0.043163532657520175,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.89596315E7,3.240732466462615E7,7.4942363E7,5128345.0,NeedManualLabel
134.221.96.0-0.0.0.77-0-0-0,134.221.96.0,0,0.0.0.77,0,0,05/11/2025 11:17:44 PM,100843175,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.029749162499098227,5.04215875E7,4.473899323510242E7,8.2056833E7,1.8786342E7,1.00843175E8,5.04215875E7,4.473899323510242E7,8.2056833E7,1.8786342E7,0,0,0,0,0,0,0,0,0,0,0,0.029749162499098227,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.04215875E7,4.473899323510242E7,8.2056833E7,1.8786342E7,NeedManualLabel
134.221.96.10-226.216.0.21-0-0-0,134.221.96.10,0,226.216.0.21,0,0,05/11/2025 11:17:36 PM,90152045,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0332771153444162,4.50760225E7,1185.81807204984,4.5076861E7,4.5075184E7,9.0152045E7,4.50760225E7,1185.81807204984,4.5076861E7,4.5075184E7,0,0,0,0,0,0,0,0,0,0,0,0.0332771153444162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.50760225E7,1185.81807204984,4.5076861E7,4.5075184E7,NeedManualLabel
134.221.96.0-0.0.1.50-0-0-0,134.221.96.0,0,0.0.1.50,0,0,05/11/2025 11:17:43 PM,77350063,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.05171295077031805,2.5783354333333332E7,2581854.5408718004,2.8594867E7,2.3518808E7,7.7350063E7,2.5783354333333332E7,2581854.5408718004,2.8594867E7,2.3518808E7,0,0,0,0,0,0,0,0,0,0,0,0.05171295077031805,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5783354333333332E7,2581854.5408718004,2.8594867E7,2.3518808E7,NeedManualLabel
134.221.96.0-0.0.3.172-0-0-0,134.221.96.0,0,0.0.3.172,0,0,05/11/2025 11:17:43 PM,77350063,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.05171295077031805,2.5783354333333332E7,2581854.5408718004,2.8594867E7,2.3518808E7,7.7350063E7,2.5783354333333332E7,2581854.5408718004,2.8594867E7,2.3518808E7,0,0,0,0,0,0,0,0,0,0,0,0.05171295077031805,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5783354333333332E7,2581854.5408718004,2.8594867E7,2.3518808E7,NeedManualLabel
