Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
134.221.96.3-163.184.1.148-0-0-0,134.221.96.3,0,163.184.1.148,0,0,05/11/2025 10:23:14 PM,123154,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,16.23982980658363,123154.0,0.0,123154.0,123154.0,123154.0,123154.0,0.0,123154.0,123154.0,0,0,0,0,0,0,0,0,0,0,0,16.23982980658363,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.15-216.93.0.42-0-0-0,134.221.96.15,0,216.93.0.42,0,0,05/11/2025 10:22:51 PM,29506336,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.1016730779450217,1.4753168E7,380383.8502986161,1.502214E7,1.4484196E7,2.9506336E7,1.4753168E7,380383.8502986161,1.502214E7,1.4484196E7,0,0,0,0,0,0,0,0,0,0,0,0.1016730779450217,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4753168E7,380383.8502986161,1.502214E7,1.4484196E7,NeedManualLabel
134.221.96.5-227.157.0.86-0-0-0,134.221.96.5,0,227.157.0.86,0,0,05/11/2025 10:23:13 PM,424836,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.707698970897005,424836.0,0.0,424836.0,424836.0,424836.0,424836.0,0.0,424836.0,424836.0,0,0,0,0,0,0,0,0,0,0,0,4.707698970897005,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.0-0.0.0.128-0-0-0,134.221.96.0,0,0.0.0.128,0,0,05/11/2025 10:22:49 PM,75006017,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0799935823815308,1.50012034E7,1.6150205041328045E7,4.0078893E7,0.0,7.5006017E7,1.50012034E7,1.6150205041328045E7,4.0078893E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0799935823815308,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2990298.0,0.0,2990298.0,2990298.0,2.4005239666666668E7,1.4676520913647838E7,4.0078893E7,1.1317766E7,NeedManualLabel
134.221.96.0-0.0.0.38-0-0-0,134.221.96.0,0,0.0.0.38,0,0,05/11/2025 10:22:50 PM,11113709,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.2699368860566711,5556854.5,6425945.304010959,1.0100684E7,1013025.0,1.1113709E7,5556854.5,6425945.304010959,1.0100684E7,1013025.0,0,0,0,0,0,0,0,0,0,0,0,0.2699368860566711,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0100684E7,0.0,1.0100684E7,1.0100684E7,NeedManualLabel
134.221.96.8-92.101.4.208-0-0-0,134.221.96.8,0,92.101.4.208,0,0,05/11/2025 10:22:49 PM,12139786,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.3294950998312491,4046595.333333333,6891435.538291955,1.2003772E7,1762.0,1.2139786E7,4046595.333333333,6891435.538291955,1.2003772E7,1762.0,0,0,0,0,0,0,0,0,0,0,0,0.3294950998312491,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1.2003772E7,0.0,1.2003772E7,1.2003772E7,NeedManualLabel
192.168.0.111-13.107.137.11-52047-443-6,192.168.0.111,52047,13.107.137.11,443,6,05/11/2025 10:23:39 PM,13312,3,2,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0.0,0.0,0.0,0.0,1802.8846153846155,375.60096153846155,3328.0,4038.787606860917,8510.0,0.0,4802.0,2401.0,3047.6302269140197,4556.0,246.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,40,225.36057692307693,150.2403846153846,0.0,24.0,4.0,9.797958971132712,96.0,1,0,0,1,5,0,0,0,0.0,4.8,8.0,0.0,0,0,0,0,0,0,0,0,0,0,255,16383,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.15-82.152.0.20-0-0-0,134.221.96.15,0,82.152.0.20,0,0,05/11/2025 10:24:04 PM,5388,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,556.7928730512249,2694.0,3809.891337033118,5388.0,0.0,5388.0,2694.0,3809.891337033118,5388.0,0.0,0,0,0,0,0,0,0,0,0,0,0,556.7928730512249,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.8-92.101.0.41-0-0-0,134.221.96.8,0,92.101.0.41,0,0,05/11/2025 10:22:49 PM,12145465,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.3293410338756071,4048488.333333333,6128038.547353414,1.1101609E7,29005.0,1.2145465E7,4048488.333333333,6128038.547353414,1.1101609E7,29005.0,0,0,0,0,0,0,0,0,0,0,0,0.3293410338756071,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,29005.0,0.0,29005.0,29005.0,1.1101609E7,0.0,1.1101609E7,1.1101609E7,NeedManualLabel
134.221.96.14-130.152.0.20-0-0-0,134.221.96.14,0,130.152.0.20,0,0,05/11/2025 10:22:49 PM,5123,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,585.5943782939684,2561.5,3622.508040018683,5123.0,0.0,5123.0,2561.5,3622.508040018683,5123.0,0.0,0,0,0,0,0,0,0,0,0,0,0,585.5943782939684,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.1-22.8.0.49-0-0-0,134.221.96.1,0,22.8.0.49,0,0,05/11/2025 10:23:12 PM,404769,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.9410898561895795,404769.0,0.0,404769.0,404769.0,404769.0,404769.0,0.0,404769.0,404769.0,0,0,0,0,0,0,0,0,0,0,0,4.9410898561895795,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.1-239.255.255.250-1900-1900-17,192.168.0.1,1900,239.255.255.250,1900,17,05/11/2025 10:23:39 PM,7751,9,0,2678.0,0.0,332.0,252.0,297.55555555555554,31.99652758937721,0,0,0,0,345503.8059605212,1161.140498000258,968.875,1226.1747064404346,3438.0,0.0,7751.0,968.875,1226.1747064404346,3438.0,0.0,0,0,0,0,0,0,0,0,0,72,0,1161.140498000258,0.0,252.0,332.0,294.20000000000005,31.978464976015065,1022.6222222222223,0,0,0,0,0,0,0,0,0.0,326.8888888888889,297.55555555555554,0.0,0,0,0,2678,9,345503,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.10-226.216.0.21-0-0-0,134.221.96.10,0,226.216.0.21,0,0,05/11/2025 10:23:06 PM,45089919,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.04435581265958805,4.5089919E7,0.0,4.5089919E7,4.5089919E7,4.5089919E7,4.5089919E7,0.0,4.5089919E7,4.5089919E7,0,0,0,0,0,0,0,0,0,0,0,0.04435581265958805,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4.5089919E7,0.0,4.5089919E7,4.5089919E7,NeedManualLabel
192.168.0.111-172.172.255.217-49691-443-6,192.168.0.111,49691,172.172.255.217,443,6,05/11/2025 10:23:54 PM,160012,2,1,101.0,171.0,101.0,0.0,50.5,71.4177848998413,171.0,171.0,171.0,0.0,1699.872509561783,18.748593855460843,80006.0,52081.24286151397,116833.0,43179.0,160012.0,160012.0,0.0,160012.0,160012.0,0,0,0,0,0,1,0,0,0,40,20,12.499062570307228,6.249531285153614,0.0,171.0,93.25,70.38169743145822,4953.583333333333,0,0,0,2,3,0,0,0,0.0,124.33333333333333,50.5,171.0,0,0,0,0,0,0,0,0,0,0,255,6970,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.111-52.182.141.63-52061-443-6,192.168.0.111,52061,52.182.141.63,443,6,05/11/2025 10:23:50 PM,151245,3,1,24.0,0.0,24.0,0.0,8.0,13.856406460551018,0.0,0.0,0.0,0.0,158.68293166716256,26.44715527786043,50415.0,86171.83546844062,149917.0,349.0,1328.0,664.0,445.47727214752496,979.0,349.0,0,0,0,0,0,0,0,0,0,60,20,19.83536645839532,6.611788819465107,0.0,24.0,4.8,10.73312629199899,115.2,1,0,0,1,4,0,0,0,0.0,6.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,253,16385,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.7-12.42.0.20-0-0-0,134.221.96.7,0,12.42.0.20,0,0,05/11/2025 10:23:32 PM,26712,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,112.30907457322552,13356.0,2930.250501237053,15428.0,11284.0,26712.0,13356.0,2930.250501237053,15428.0,11284.0,0,0,0,0,0,0,0,0,0,0,0,112.30907457322552,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.108-224.0.0.252-0-0-0,192.168.0.108,0,224.0.0.252,0,0,05/11/2025 10:22:58 PM,23144425,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.8641389881148485,1218127.6315789474,1537829.6816545718,5940084.0,101875.0,2.3144425E7,1218127.6315789474,1537829.6816545718,5940084.0,101875.0,0,0,0,0,0,0,0,0,0,0,0,0.8641389881148485,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1.0444134E7,0.0,1.0444134E7,1.0444134E7,5940084.0,0.0,5940084.0,5940084.0,NeedManualLabel
134.221.96.14-223.25.0.20-0-0-0,134.221.96.14,0,223.25.0.20,0,0,05/11/2025 10:22:49 PM,10780,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,278.2931354359926,5390.0,6006.164999398535,9637.0,1143.0,10780.0,5390.0,6006.164999398535,9637.0,1143.0,0,0,0,0,0,0,0,0,0,0,0,278.2931354359926,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.111-13.107.246.34-59347-443-6,192.168.0.111,59347,13.107.246.34,443,6,05/11/2025 10:23:20 PM,44998706,2,0,2.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0.04444572250588717,0.04444572250588717,4.4998706E7,0.0,4.4998706E7,4.4998706E7,4.4998706E7,4.4998706E7,0.0,4.4998706E7,4.4998706E7,0,0,0,0,0,0,0,0,0,40,0,0.04444572250588717,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,2,0,0,0,0.0,1.5,1.0,0.0,0,0,0,0,0,0,2,2,0,0,254,0,1,20,0,0,0,0,4.4998706E7,0.0,4.4998706E7,4.4998706E7,NeedManualLabel
134.221.96.0-0.0.0.86-0-0-0,134.221.96.0,0,0.0.0.86,0,0,05/11/2025 10:22:51 PM,61433822,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.06511071376936307,2.0477940666666668E7,240161.25310785114,2.0752274E7,2.0305655E7,6.1433822E7,2.0477940666666668E7,240161.25310785114,2.0752274E7,2.0305655E7,0,0,0,0,0,0,0,0,0,0,0,0.06511071376936307,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0477940666666668E7,240161.25310785114,2.0752274E7,2.0305655E7,NeedManualLabel
134.221.96.15-252.84.4.214-0-0-0,134.221.96.15,0,252.84.4.214,0,0,05/11/2025 10:24:04 PM,68161,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,88.02687753994219,13632.2,13462.55364706117,31221.0,160.0,68161.0,13632.2,13462.55364706117,31221.0,160.0,0,0,0,0,0,0,0,0,0,0,0,88.02687753994219,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.4-59.251.0.20-0-0-0,134.221.96.4,0,59.251.0.20,0,0,05/11/2025 10:23:13 PM,366346,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8.188979816894411,183173.0,259045.74086056693,366346.0,0.0,366346.0,183173.0,259045.74086056693,366346.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8.188979816894411,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.0-0.0.0.33-0-0-0,134.221.96.0,0,0.0.0.33,0,0,05/11/2025 10:22:49 PM,75261647,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.49161826075902915,2090601.305555556,3175235.633431013,1.2686399E7,0.0,7.5261647E7,2090601.305555556,3175235.633431013,1.2686399E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.49161826075902915,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4031768.166666667,3191173.4654966923,9414676.0,1148637.0,7295862.571428571,2919551.512970834,1.2686399E7,5029201.0,NeedManualLabel
134.221.96.5-250.13.0.20-0-0-0,134.221.96.5,0,250.13.0.20,0,0,05/11/2025 10:23:13 PM,193417,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,15.510529064146377,96708.5,136766.47229675847,193417.0,0.0,193417.0,96708.5,136766.47229675847,193417.0,0.0,0,0,0,0,0,0,0,0,0,0,0,15.510529064146377,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.3-238.117.0.20-0-0-0,134.221.96.3,0,238.117.0.20,0,0,05/11/2025 10:23:12 PM,483629,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6.203101964522393,241814.5,188024.6428649713,374768.0,108861.0,483629.0,241814.5,188024.6428649713,374768.0,108861.0,0,0,0,0,0,0,0,0,0,0,0,6.203101964522393,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.111-13.107.246.34-59353-443-6,192.168.0.111,59353,13.107.246.34,443,6,05/11/2025 10:23:22 PM,45009436,2,0,2.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0.044435126892058814,0.044435126892058814,4.5009436E7,0.0,4.5009436E7,4.5009436E7,4.5009436E7,4.5009436E7,0.0,4.5009436E7,4.5009436E7,0,0,0,0,0,0,0,0,0,40,0,0.044435126892058814,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,2,0,0,0,0.0,1.5,1.0,0.0,0,0,0,0,0,0,2,2,0,0,254,0,1,20,0,0,0,0,4.5009436E7,0.0,4.5009436E7,4.5009436E7,NeedManualLabel
134.221.96.7-87.106.0.20-0-0-0,134.221.96.7,0,87.106.0.20,0,0,05/11/2025 10:23:06 PM,5030927,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.5963115743877818,2515463.5,3461275.67309287,4962955.0,67972.0,5030927.0,2515463.5,3461275.67309287,4962955.0,67972.0,0,0,0,0,0,0,0,0,0,0,0,0.5963115743877818,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.0-0.0.2.155-0-0-0,134.221.96.0,0,0.0.2.155,0,0,05/11/2025 10:24:05 PM,38465,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,51.9953204211621,38465.0,0.0,38465.0,38465.0,38465.0,38465.0,0.0,38465.0,38465.0,0,0,0,0,0,0,0,0,0,0,0,51.9953204211621,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.111-192.168.0.1-54783-53-17,192.168.0.111,54783,192.168.0.1,53,17,05/11/2025 10:23:39 PM,4219,1,1,35.0,210.0,35.0,35.0,35.0,0.0,210.0,210.0,210.0,0.0,58070.63285138659,474.04598246029866,4219.0,0.0,4219.0,4219.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,237.02299123014933,237.02299123014933,35.0,210.0,93.33333333333334,101.03629710818451,10208.333333333334,0,0,0,0,0,0,0,0,1.0,140.0,35.0,210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.8-92.101.4.214-0-0-0,134.221.96.8,0,92.101.4.214,0,0,05/11/2025 10:22:49 PM,12003810,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.41653441698927257,3000952.5,6001835.666684014,1.2003706E7,23.0,1.200381E7,3000952.5,6001835.666684014,1.2003706E7,23.0,0,0,0,0,0,0,0,0,0,0,0,0.41653441698927257,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,55.0,0.0,55.0,55.0,1.2003706E7,0.0,1.2003706E7,1.2003706E7,NeedManualLabel
192.168.0.111-192.168.0.1-49939-53-17,192.168.0.111,49939,192.168.0.1,53,17,05/11/2025 10:23:43 PM,271770,1,1,32.0,234.0,32.0,32.0,32.0,0.0,234.0,234.0,234.0,0.0,978.7688118629724,7.359163998969716,271770.0,0.0,271770.0,271770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.679581999484858,3.679581999484858,32.0,234.0,99.33333333333333,116.6247543763044,13601.333333333332,0,0,0,0,0,0,0,0,1.0,149.0,32.0,234.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.2-119.216.0.20-0-0-0,134.221.96.2,0,119.216.0.20,0,0,05/11/2025 10:24:04 PM,3443,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,871.3331397037467,1721.5,2434.568647625283,3443.0,0.0,3443.0,1721.5,2434.568647625283,3443.0,0.0,0,0,0,0,0,0,0,0,0,0,0,871.3331397037467,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.108-192.168.0.255-137-137-17,192.168.0.108,137,192.168.0.255,137,17,05/11/2025 10:23:01 PM,9219932,15,0,1020.0,0.0,68.0,68.0,68.0,0.0,0,0,0,0,110.62988317050494,1.6269100466250728,658566.5714285715,1645107.5597027652,6249368.0,0.0,9219932.0,658566.5714285715,1645107.5597027652,6249368.0,0.0,0,0,0,0,0,0,0,0,0,120,0,1.6269100466250728,0.0,68.0,68.0,68.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,72.53333333333333,68.0,0.0,0,0,0,510,7,343,15,1020,0,0,0,0,14,8,716828.0,0.0,716828.0,716828.0,6249368.0,0.0,6249368.0,6249368.0,NeedManualLabel
134.221.96.0-0.0.3.85-0-0-0,134.221.96.0,0,0.0.3.85,0,0,05/11/2025 10:22:52 PM,40078173,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.04990247434682215,4.0078173E7,0.0,4.0078173E7,4.0078173E7,4.0078173E7,4.0078173E7,0.0,4.0078173E7,4.0078173E7,0,0,0,0,0,0,0,0,0,0,0,0.04990247434682215,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4.0078173E7,0.0,4.0078173E7,4.0078173E7,NeedManualLabel
134.221.96.11-189.91.0.20-0-0-0,134.221.96.11,0,189.91.0.20,0,0,05/11/2025 10:23:32 PM,33760,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,88.86255924170617,16880.0,5026.11500067398,20434.0,13326.0,33760.0,16880.0,5026.11500067398,20434.0,13326.0,0,0,0,0,0,0,0,0,0,0,0,88.86255924170617,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.111-13.107.246.34-59355-443-6,192.168.0.111,59355,13.107.246.34,443,6,05/11/2025 10:23:22 PM,45000717,2,0,2.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0.04444373630757927,0.04444373630757927,4.5000717E7,0.0,4.5000717E7,4.5000717E7,4.5000717E7,4.5000717E7,0.0,4.5000717E7,4.5000717E7,0,0,0,0,0,0,0,0,0,40,0,0.04444373630757927,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,2,0,0,0,0.0,1.5,1.0,0.0,0,0,0,0,0,0,2,2,0,0,254,0,1,20,0,0,0,0,4.5000717E7,0.0,4.5000717E7,4.5000717E7,NeedManualLabel
134.221.96.0-0.0.0.59-0-0-0,134.221.96.0,0,0.0.0.59,0,0,05/11/2025 10:23:07 PM,57185946,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.03497362796096789,5.7185946E7,0.0,5.7185946E7,5.7185946E7,5.7185946E7,5.7185946E7,0.0,5.7185946E7,5.7185946E7,0,0,0,0,0,0,0,0,0,0,0,0.03497362796096789,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.7185946E7,0.0,5.7185946E7,5.7185946E7,NeedManualLabel
192.168.0.108-224.0.0.251-5353-5353-17,192.168.0.108,5353,224.0.0.251,5353,17,05/11/2025 10:22:59 PM,21908913,21,0,889.0,0.0,49.0,39.0,42.333333333333336,4.8304589153964805,0,0,0,0,40.57709298494179,0.9585140075183101,1095445.65,2065995.275119254,6759446.0,0.0,2.1908913E7,1095445.65,2065995.275119254,6759446.0,0.0,0,0,0,0,0,0,0,0,0,168,0,0.9585140075183101,0.0,39.0,49.0,42.18181818181818,4.767312946227962,22.727272727272734,0,0,0,0,0,0,0,0,0.0,44.19047619047619,42.333333333333336,0.0,0,0,0,169,4,978,3,148,0,0,0,0,20,8,1123606.5,1453307.3749845556,2151250.0,95963.0,6451578.0,435391.10102068004,6759446.0,6143710.0,NeedManualLabel
134.221.96.1-26.57.0.20-0-0-0,134.221.96.1,0,26.57.0.20,0,0,05/11/2025 10:23:12 PM,482832,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6.21334128641018,241416.0,171473.39443773776,362666.0,120166.0,482832.0,241416.0,171473.39443773776,362666.0,120166.0,0,0,0,0,0,0,0,0,0,0,0,6.21334128641018,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.106-104.18.157.37-38478-443-6,192.168.0.106,38478,104.18.157.37,443,6,05/11/2025 10:23:20 PM,15358,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,65.11264487563484,130.22528975126968,15358.0,0.0,15358.0,15358.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,65.11264487563484,65.11264487563484,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,251,16,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
